company,agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Hagerstown Police Department,Queen Anne's County Sheriff's Office,Sheriff's office,50, , , , , ,505 Railrd Ave, , ,Centreville,MD,Queen Annes,21617, , , , ,24035,"505 Railrd Ave, Centreville, MD 21617",39.0425055,-76.0607435
Hagerstown Police Department,Howard County Sheriff's Office,Sheriff's office,47, , , , , ,1800 W Markland Ave, , ,Columbia,MD,Howard,21045, , , , ,24027,"1800 W Markland Ave, Columbia, MD 21045",39.2037144,-76.86104619999999
Hagerstown Police Department,Aberdeen Police Department,Local police department,46, , , , , ,Po Box 190, , ,Aberdeen,MD,Harford,21001, , , , ,24025,"Po Box 190, Aberdeen, MD 21001",39.5095556,-76.16411970000001
Hagerstown Police Department,Bowie Police Department,Local police department,45, , , , , ,2614 Kenhill Drive, , ,Bowie,MD,Prince Georges,20715, , , , ,24033,"2614 Kenhill Drive, Bowie, MD 20715",38.96151010000001,-76.7412982
Hagerstown Police Department,Hyattsville Police Department,Local police department,43, , , , , ,4310 Gallatin St., , ,Hyattsville,MD,Prince Georges,20781, , , , ,24033,"4310 Gallatin St., Hyattsville, MD 20781",38.9529556,-76.9418453
Hagerstown Police Department,Westminster Police Department,Local police department,42, , , , , ,"P.O. Box 300, 36 Locust St.", , ,Westminster,MD,Carroll,21158, , , , ,24013,"P.O. Box 300, 36 Locust St., Westminster, MD 21158",39.5759194,-76.9931
Hagerstown Police Department,Takoma Park Police Department,Local police department,41, , , , , ,7500 Maple Ave, , ,Takoma Park,MD,Montgomery,20912, , , , ,24031,"7500 Maple Ave, Takoma Park, MD 20912",38.9816012,-77.01047489999999
Hagerstown Police Department,Towson University Police,Special jurisdiction,39, , , , , ,8000 York Road,Towson University Police, ,Baltimore,MD,Baltimore,21252, , , , ,24005,"8000 York Road, Baltimore, MD 21252",39.3948753,-76.6053422
Hagerstown Police Department,Havre De Grace Police Department,Local police department,35, , , , , ,715 Pennington Avenue, , ,Havre De Grace,MD,Harford,21078, , , , ,24025,"715 Pennington Avenue, Havre De Grace, MD 21078",39.5489313,-76.0965346
Hagerstown Police Department,Morgan State University Police,Special jurisdiction,35, , , , , ,1700 E Cold Spring Lane, , ,Baltimore,MD,Baltimore City,21251, , , , ,24510,"1700 E Cold Spring Lane, Baltimore, MD 21251",39.34629109999999,-76.5832995
Hagerstown Police Department,Garrett County Sheriff's Office,Sheriff's office,30, , , , , ,311 E Alder St, , ,Oakland,MD,Garrett,21550, , , , ,24023,"311 E Alder St, Oakland, MD 21550",39.4075396,-79.4068218
Hagerstown Police Department,Bel Air Police Department,Local police department,28, , , , , ,39 Hickory Avenue, , ,Bel Air,MD,Harford,21014, , , , ,24025,"39 Hickory Avenue, Bel Air, MD 21014",39.53707230000001,-76.34714249999999
Hagerstown Police Department,Kent County Sheriff's Office,Sheriff's office,23, , , , , ,P. O. Box 7,101 N. Main St., ,Chestertown,MD,Kent,21620, , , , ,24029,"P. O. Box 7, Chestertown, MD 21620",39.2102862,-76.0669886
Hagerstown Police Department,"Maryland Alcohol, Tobacco & Tax Investigators",Special jurisdiction,22, , , , , ,P.O. Box 1751, , ,Annapolis,MD,Anne Arundel,21411, , , , ,24003,"P.O. Box 1751, Annapolis, MD 21411",38.979298,-76.49299710000001
Hagerstown Police Department,University of Maryland - Baltimore County Police,Special jurisdiction,22, , , , , ,1000 Hilltop Circle, , ,Baltimore,MD,Baltimore,21250, , , , ,24005,"1000 Hilltop Circle, Baltimore, MD 21250",39.2589235,-76.71320039999999
Hagerstown Police Department,Coppin State University Police,Special jurisdiction,20, , , , , ,2500 W North Ave, , ,Baltimore,MD,Baltimore City,21216, , , , ,24510,"2500 W North Ave, Baltimore, MD 21216",39.3108642,-76.6573499
Hagerstown Police Department,Riverdale Park Police Department,Local police department,18, , , , , ,5004 Queensbury Road, , ,Riverdale Park,MD,Prince Georges,20737, , , , ,24033,"5004 Queensbury Road, Riverdale Park, MD 20737",38.961913,-76.92836849999999
Hagerstown Police Department,Bladensburg Police Department,Local police department,17, , , , , ,4910 Tilden Road, , ,Bladensburg,MD,Prince Georges,20710, , , , ,24033,"4910 Tilden Road, Bladensburg, MD 20710",38.9425202,-76.93520529999999
Hagerstown Police Department,Washington Suburban Sanitary Commission,Special jurisdiction,17, , , , , ,14501 Sweitzer Lane, , ,Laurel,MD,Prince Georges,20707, , , , ,24033,"14501 Sweitzer Lane, Laurel, MD 20707",39.0886568,-76.8966026
Hagerstown Police Department,Mount Rainier Police Department,Local police department,16, , , , , ,3249 Rhode Island Ave, , ,Mt. Rainier,MD,Prince Georges,20712, , , , ,24033,"3249 Rhode Island Ave, Mt. Rainier, MD 20712",38.9355856,-76.9617475
Hagerstown Police Department,Allegany County Bureau of Police,Local police department,16, , , , , ,P.O. Box 1340,11400 PPG ROAD, ,Cumberland,MD,Allegany,21502, , , , ,24001,"P.O. Box 1340, Cumberland, MD 21502",39.6528654,-78.7625185
Hagerstown Police Department,Frostburg State University Police,Special jurisdiction,16, , , , , ,101 Braddock Road, , ,Frostburg,MD,Allegany,21532, , , , ,24001,"101 Braddock Road, Frostburg, MD 21532",39.6498765,-78.9345627
Hagerstown Police Department,Frostburg Police Department,Local police department,15, , , , , ,37 Broadway, , ,Frostburg,MD,Allegany,21532, , , , ,24001,"37 Broadway, Frostburg, MD 21532",39.6565811,-78.92978649999999
Hagerstown Police Department,Cheverly Police Department,Local police department,15, , , , , ,6401 Forest Road, , ,Cheverly,MD,Prince Georges,20785, , , , ,24033,"6401 Forest Road, Cheverly, MD 20785",38.9241064,-76.90793060000001
Hagerstown Police Department,Maryland National Capital Park Police - Montgomery County,Special jurisdiction,-9, , , , , ,12751 Layhill Road, , ,Silver Spring,MD,Montgomery,20906, , , , ,24031,"12751 Layhill Road, Silver Spring, MD 20906",39.06478329999999,-77.04628199999999
Hagerstown Police Department,Aberdeen Proving Ground Fire & Emergency Services,Career,60,2200 Aberdeen BLVD, ,Aberdeen Proving Ground,MD,21005,2200 Aberdeen BLVD, , ,Aberdeen Proving Ground,MD,Harford,21005-5001,410-306-0501,410-306-0535,Federal government (Department of Defense fire department), , ,"2200 Aberdeen BLVD, Aberdeen Proving Ground, MD 21005-5001",39.4837419,-76.132403
Hagerstown Police Department,Annapolis Fire Department,Career,135,1790 Forest DR, ,Annapolis,MD,21401-4206,1790 Forest DR, , ,Annapolis,MD,Anne Arundel,21401-4206,410-263-7975,410-263-1846,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.annapolis.gov/190/Fire, ,"1790 Forest DR, Annapolis, MD 21401-4206",38.971643,-76.52197269999999
Hagerstown Police Department,Baltimore City Fire Department,Career,1625,401 East Fayette ST, ,Baltimore,MD,21202,401 East Fayette ST, , ,Baltimore,MD,Baltimore City,21202-3426,410-396-3083,443-984-5001,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.baltimorecity.gov/Government/AgenciesDepartments/Fire.aspx, ,"401 East Fayette ST, Baltimore, MD 21202-3426",39.2902949,-76.6099237
Hagerstown Police Department,BWI Airport Fire & Rescue Department,Career,87,1200 Mathison WAY, ,BWI Airport,MD,21240,1200 Mathison WAY, , ,BWI Airport,MD,Anne Arundel,21240-2010,410-859-7478,410-859-7681,State government (includes state forest fire agencies and state institution fire departments),https://www.marylandaviation.com/content/environmental/firerescuedept.html, ,"1200 Mathison WAY, BWI Airport, MD 21240-2010",39.1700275,-76.674843
Hagerstown Police Department,Cumberland Fire Department,Career,54,20 Bedford ST, ,Cumberland,MD,21502-2303,20 Bedford ST, , ,Cumberland,MD,Allegany,21502-2303,301-759-6485,301-759-6494,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.ci.cumberland.md.us/, ,"20 Bedford ST, Cumberland, MD 21502-2303",39.6530134,-78.7634903
Hagerstown Police Department,Fort Detrick Fire and Emergency Services,Career,47,1504 Porter ST, ,Fort Detrick,MD,21702-5000,1504 Porter ST, , ,Fort Detrick,MD,Frederick,21702-5000,301-619-3159,301-619-2163,Federal government (Department of Defense fire department), , ,"1504 Porter ST, Fort Detrick, MD 21702-5000",39.435652,-77.42384469999999
Hagerstown Police Department,Fort Meade Fire & Emergency Services,Career,44,6619 Mapes RD,Emergency Services Center,Fort Meade,MD,20755,6619 Mapes RD,Emergency Services Center, ,Fort Meade,MD,Anne Arundel,20755-7031,301-677-3805,301-677-5962,Federal government (Department of Defense fire department), , ,"6619 Mapes RD, Fort Meade, MD 20755-7031",39.099609,-76.7485497
Hagerstown Police Department,National Naval Medical Center,Career,17,8901 Rockville PIKE, ,Bethesda,MD,20889-5000,8901 Rockville PIKE, , ,Bethesda,MD,Montgomery,20889-5000,301-295-0043,301-295-0512,Federal government (Department of Defense fire department), , ,"8901 Rockville PIKE, Bethesda, MD 20889-5000",39.0020996,-77.08993199999999
Hagerstown Police Department,Naval District Washington Fire & EMS,Career,39,4193 W Farnum RD BLDG 878,Code FD,Indian Head,MD,20640,4193 W FARNUM RD BLDG 878,Code FD, ,Indian Head,MD,Charles,20640-5168,301-744-4334,301-744-4449,Federal government (Department of Defense fire department), , ,"4193 W FARNUM RD BLDG 878, Indian Head, MD 20640-5168",38.5981413,-77.1710879
Hagerstown Police Department,Perry Point Fire Department,Career,16,VA Medical Center,26 Avenue E,Perry Point,MD,21902-1121,VA Medical Center,26 Avenue E, ,Perry Point,MD,Cecil,21902-1121,410-642-1034,443-693-4966,Federal government (Executive branch agency fire department), , ,"VA Medical Center, Perry Point, MD 21902-1121",39.5594344,-76.0732979
Hagerstown Police Department,Sparrows Point Fire Department (Baltimore County Fire Department),Career,20,601 Ninth ST, ,Baltimore,MD,21219-2400,601 Ninth ST, , ,Baltimore,MD,Baltimore,21219-2400,410-887-4500, ,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"601 Ninth ST, Baltimore, MD 21219-2400",39.2319285,-76.4063742
Hagerstown Police Department,The Independent Ritchie Volunteer Fire Department (Prince Georges County Fire Department),Career,30,1415 RITCHIE MARLBORO RD, ,Capitol Heights,MD,20743-5051,1415 RITCHIE MARLBORO RD, , ,Capitol Heights,MD,Prince Georges,20743-5051,301-336-3731,301-499-5916,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"1415 RITCHIE MARLBORO RD, Capitol Heights, MD 20743-5051",38.86906099999999,-76.8539536
Houston Fire-Arson,College Station Police Department,Local police department,112, , , , , ,2611 Texas Avenue, , ,College Station,TX,Brazos,77842, , , , ,48041,"2611 Texas Avenue, College Station, TX 77842",30.6041055,-96.3028112
Houston Fire-Arson,Conroe Police Department,Local police department,99, , , , , ,700 Old Montgomery Road, , ,Conroe,TX,Montgomery,77301, , , , ,48339,"700 Old Montgomery Road, Conroe, TX 77301",30.3103502,-95.4625869
Houston Fire-Arson,University of Texas Health Science Center Police,Special jurisdiction,94, , , , , ,1515 Holcombe, , ,Houston,TX,Harris,77030, , , , ,48201,"1515 Holcombe, Houston, TX 77030",29.707053,-95.3971227
Houston Fire-Arson,League City Police Department,Local police department,93, , , , , ,500 West Walker, , ,League City,TX,Galveston,77573, , , , ,48167,"500 West Walker, League City, TX 77573",29.5023658,-95.0956956
Houston Fire-Arson,Brazos County Sheriff's Office,Sheriff's office,90, , , , , ,1700 Highway 21 West, , ,Bryan,TX,Brazos,77803, , , , ,48041,"1700 Highway 21 West, Bryan, TX 77803",30.6763253,-96.3930468
Houston Fire-Arson,Texas City Police Department,Local police department,85, , , , , ,1004 9Th Ave North, , ,Texas City,TX,Galveston,77590, , , , ,48167,"1004 9Th Ave North, Texas City, TX 77590",29.394651,-94.9088931
Houston Fire-Arson,Harris County Constable Pct. 7,Constable/marshal,81, , , , , ,5290 Griggs Road, , ,Houston,TX,Harris,77021, , , , ,48201,"5290 Griggs Road, Houston, TX 77021",29.6958738,-95.3341062
Houston Fire-Arson,Missouri City Police Department,Local police department,75, , , , , ,3849 Cartwright Road, , ,Missouri City,TX,Fort Bend,77459, , , , ,48157,"3849 Cartwright Road, Missouri City, TX 77459",29.5819893,-95.5670746
Houston Fire-Arson,La Porte Police Department,Local police department,72, , , , , ,3001 North 23rd, , ,La Porte,TX,Harris,77571, , , , ,48201,"3001 North 23rd, La Porte, TX 77571",29.66614689999999,-95.0422573
Houston Fire-Arson,Harris County Constable Pct. 6,Constable/marshal,69, , , , , ,333 Lockwood Trg. & Rectg., , ,Houston,TX,Harris,77011, , , , ,48201,"333 Lockwood Trg. & Rectg., Houston, TX 77011",29.7504227,-95.3248306
Houston Fire-Arson,Texas A & M University Police Dept.,Special jurisdiction,64, , , , , ,1231 Tamu, , ,College Station,TX,Brazos,77843, , , , ,48041,"1231 Tamu, College Station, TX 77843",30.6096445,-96.3395921
Houston Fire-Arson,Rosenberg Police Department,Local police department,63, , , , , ,2120 4Th St., , ,Rosenberg,TX,Fort Bend,77471, , , , ,48157,"2120 4Th St., Rosenberg, TX 77471",29.545918,-95.806096
Houston Fire-Arson,Humble Police Department,Local police department,61, , , , , ,310 Bender Ave., , ,Humble,TX,Harris,77338, , , , ,48201,"310 Bender Ave., Humble, TX 77338",29.9993608,-95.2676035
Houston Fire-Arson,Friendswood Police Department,Local police department,55, , , , , ,1600 Whitaker Drive, , ,Friendswood,TX,Galveston,77546, , , , ,48167,"1600 Whitaker Drive, Friendswood, TX 77546",29.4969301,-95.2021279
Houston Fire-Arson,Harris County Constable Pct. 8,Constable/marshal,55, , , , , ,"7330 Spencer Highway, Suite 107", , ,Pasadena,TX,Harris,77505, , , , ,48201,"7330 Spencer Highway, Suite 107, Pasadena, TX 77505",29.661785,-95.125827
Houston Fire-Arson,Deer Park Police Department,Local police department,54, , , , , ,2911 Center Street, , ,Deer Park,TX,Harris,77536, , , , ,48201,"2911 Center Street, Deer Park, TX 77536",29.68664029999999,-95.1227072
Houston Fire-Arson,Harris County Constable Pct. 2,Constable/marshal,54, , , , , ,109 E. Shaw,Attn: Capt. Gary Claunch, ,Pasadena,TX,Harris,77506, , , , ,48201,"109 E. Shaw, Pasadena, TX 77506",29.71601119999999,-95.2005729
Houston Fire-Arson,Alvin Police Dept,Local police department,49, , , , , ,1500 S. Gordon St., , ,Alvin,TX,Brazoria,77511, , , , ,48039,"1500 S. Gordon St., Alvin, TX 77511",29.4109379,-95.2444774
Houston Fire-Arson,Polk County Sheriff's Office,Sheriff's office,48, , , , , ,Po Box 69, , ,Livingston,TX,Polk,77351, , , , ,48373,"Po Box 69, Livingston, TX 77351",30.7110216,-94.9330202
Houston Fire-Arson,Huntsville Police Department,Local police department,48, , , , , ,205 S Main Street, , ,Huntsville,TX,Walker,77340, , , , ,48471,"205 S Main Street, Huntsville, TX 77340",30.6875242,-95.4346682
Houston Fire-Arson,Houston Community College System,Special jurisdiction,48, , , , , ,3100 Main Room 4E 14, , ,Houston,TX,Harris,77002, , , , ,48201,"3100 Main Room 4E 14, Houston, TX 77002",29.7869086,-95.3675902
Houston Fire-Arson,Webster Police Department,Local police department,47, , , , , ,57 Thompson Road, , ,Webster,TX,Harris,77598, , , , ,48201,"57 Thompson Road, Webster, TX 77598",29.5377315,-95.1182645
Houston Fire-Arson,Conroe I.S.D. Police Dept.,Special jurisdiction,46, , , , , ,205 E Pauline St, , ,Conroe,TX,Montgomery,77301, , , , ,48339,"205 E Pauline St, Conroe, TX 77301",30.3194287,-95.4540137
Houston Fire-Arson,Stafford Police Department,Local police department,45, , , , , ,2702 South Main, , ,Stafford,TX,Fort Bend,77477, , , , ,48157,"2702 South Main, Stafford, TX 77477",29.6147604,-95.5554573
Houston Fire-Arson,Lake Jackson Police Department,Local police department,44, , , , , ,5A Oak Drive, , ,Lake Jackson,TX,Brazoria,77566, , , , ,48039,"5A Oak Drive, Lake Jackson, TX 77566",29.0370899,-95.4491541
Houston Fire-Arson,Chambers County Sheriff's Office,Sheriff's office,44, , , , , ,2 Lafayette St, , ,Anahuac,TX,Chambers,77514, , , , ,48071,"2 Lafayette St, Anahuac, TX 77514",29.7730001,-94.6826961
Houston Fire-Arson,Katy Police Department,Local police department,43, , , , , ,5456 Franz Rd., , ,Katy,TX,Harris,77493, , , , ,48201,"5456 Franz Rd., Katy, TX 77493",29.8019296,-95.8196682
Houston Fire-Arson,Lone Star College System Police Department,Special jurisdiction,42, , , , , ,5000 Research Forest Drive, , ,The Woodlands,TX,Montgomery,77381, , , , ,48339,"5000 Research Forest Drive, The Woodlands, TX 77381",30.1874018,-95.4880411
Houston Fire-Arson,Aldine I.S.D Police Dept.,Special jurisdiction,41, , , , , ,14910 Aldine-Meadows Road, , ,Houston,TX,Harris,77032, , , , ,48201,"14910 Aldine-Meadows Road, Houston, TX 77032",29.9349378,-95.361598
Houston Fire-Arson,Bellaire Police Department,Local police department,40, , , , , ,5110 Jessamine St, , ,Bellaire,TX,Harris,77401, , , , ,48201,"5110 Jessamine St, Bellaire, TX 77401",29.7023011,-95.4687813
Houston Fire-Arson,Wharton County Sheriff's Office,Sheriff's office,40, , , , , ,Po Box 726,315 E Elm, ,Wharton,TX,Wharton,77488, , , , ,48481,"Po Box 726, Wharton, TX 77488",29.3116366,-96.1027371
Houston Fire-Arson,Tomball Police Department,Local police department,40, , , , , ,400 Fannin St., , ,Tomball,TX,Harris,77375, , , , ,48201,"400 Fannin St., Tomball, TX 77375",30.0954719,-95.6166613
Houston Fire-Arson,Alief I.S.D Police Dept.,Special jurisdiction,39, , , , , ,P. O. Box 68, , ,Alief,TX,Harris,77411, , , , ,48201,"P. O. Box 68, Alief, TX 77411",29.703739,-95.587872
Houston Fire-Arson,Austin County Sheriff's Office,Sheriff's office,38, , , , , ,417 N Chesley St, , ,Bellville,TX,Austin,77418, , , , ,48015,"417 N Chesley St, Bellville, TX 77418",29.9578573,-96.2634008
Houston Fire-Arson,Angleton Police Department,Local police department,37, , , , , ,104 Cannan Dr., , ,Angleton,TX,Brazoria,77515, , , , ,48039,"104 Cannan Dr., Angleton, TX 77515",29.1818491,-95.4300395
Houston Fire-Arson,Liberty County Sheriff's Office,Sheriff's office,37, , , , , ,Po Box 170,111 1/2 E Adams, ,Liberty,TX,Liberty,77575, , , , ,48291,"Po Box 170, Liberty, TX 77575",30.057993,-94.7954783
