agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Hays County Sheriff's Office,Sheriff's office,124, , , , , ,1307 Uhland Rd, , ,San Marcos,TX,Hays,78666, , , , ,48209,"1307 Uhland Rd, San Marcos, TX 78666",29.8964274,-97.9037991
Pearland Police Department,Local police department,124, , , , , ,2703 Veterans Drive, , ,Pearland,TX,Brazoria,77584, , , , ,48039,"2703 Veterans Drive, Pearland, TX 77584",29.5580333,-95.2890917
Broken Arrow Police Department,Local police department,124, , , , , ,P. O. Box 610, , ,Broken Arrow,OK,Tulsa,74012, , , , ,40143,"P. O. Box 610, Broken Arrow, OK 74012",36.05826630000001,-95.7932008
Fairfield Police Department,Local police department,124, , , , , ,1 Police Plaza, , ,Fairfield,CA,Solano,94533, , , , ,6095,"1 Police Plaza, Fairfield, CA 94533",38.2527241,-122.0524383
Beaverton Police Department,Local police department,124, , , , , ,130 Saginaw St, , ,Beaverton,OR,Washington,97076, , , , ,41067,"130 Saginaw St, Beaverton, OR 97076",45.4869283,-122.804032
Altamonte Springs Police Department,Local police department,124, , , , , ,225 Newburyport Avenue, , ,Altamonte Springs,FL,Seminole,32701, , , , ,12117,"225 Newburyport Avenue, Altamonte Springs, FL 32701",28.6651348,-81.3592336
Madison Parish Sheriff's Office,Sheriff's office,123, , , , , ,100 N Cedar St, , ,Tallulah,LA,Madison,71282, , , , ,22065,"100 N Cedar St, Tallulah, LA 71282",32.4075874,-91.1870239
Holyoke Police Department,Local police department,123, , , , , ,138 Appleton Street, , ,Holyoke,MA,Hampden,1040, , , , ,25013,"138 Appleton Street, Holyoke, MA 1040",42.2038346,-72.6086026
Harlingen Police Department,Local police department,123, , , , , ,1102 S Commerce, , ,Harlingen,TX,Cameron,78550, , , , ,48061,"1102 S Commerce, Harlingen, TX 78550",26.1809268,-97.68538269999999
Walton County Sheriff's Office,Sheriff's office,123, , , , , ,1425 S Madison Ave, , ,Monroe,GA,Walton,30655, , , , ,13297,"1425 S Madison Ave, Monroe, GA 30655",33.770767,-83.69944029999999
North Bergen Police,Local police department,123, , , , , ,4233 Kennedy Boulevard, , ,North Bergen,NJ,Hudson,7047, , , , ,34017,"4233 Kennedy Boulevard, North Bergen, NJ 7047",40.7793086,-74.02720339999999
Bryan Police Department,Local police department,123, , , , , ,103 North Beech Street, , ,Bryan,TX,Brazos,77805, , , , ,48041,"103 North Beech Street, Bryan, TX 77805",30.6743643,-96.3699632
Hillsboro Police Department,Local police department,123, , , , , ,Po Box 125, , ,Hillsboro,OR,Washington,97123, , , , ,41067,"Po Box 125, Hillsboro, OR 97123",45.4053517,-122.9907521
Bloomington Police Dept,Local police department,122, , , , , ,305 South East,P.O. Box 3157, ,Bloomington,IL,McLean,61702, , , , ,17113,"305 South East, Bloomington, IL 61702",40.475811,-88.99253
Gaston County Sheriff's Office,Sheriff's office,122, , , , , ,Po Box 1578, , ,Gastonia,NC,Gaston,28053, , , , ,37071,"Po Box 1578, Gastonia, NC 28053",35.2637147,-81.185756
Renton Police Department,Local police department,122, , , , , ,1055 S Grady Way, , ,Renton,WA,King,98057, , , , ,53033,"1055 S Grady Way, Renton, WA 98057",47.47476109999999,-122.2047435
West Haven Police Department,Local police department,122, , , , , ,200 Saw Mill Road, , ,West Haven,CT,New Haven,6516, , , , ,9009,"200 Saw Mill Road, West Haven, CT 6516",41.2733593,-72.9644349
Champaign Police Dept,Local police department,122, , , , , ,82 E University Ave, , ,Champaign,IL,Champaign,61820, , , , ,17019,"82 E University Ave, Champaign, IL 61820",40.1167441,-88.2392794
Bolingbrook Police Dept,Local police department,122, , , , , ,375 W Briarcliff Rd, , ,Bolingbrook,IL,Will,60440, , , , ,17197,"375 W Briarcliff Rd, Bolingbrook, IL 60440",41.6968177,-88.0804086
West Hartford Police Department,Local police department,122, , , , , ,103 Raymond Road, , ,West Hartford,CT,Hartford,6107, , , , ,9003,"103 Raymond Road, West Hartford, CT 6107",41.7590733,-72.739284
Bradenton Police Department,Local police department,122, , , , , ,100 10Th Street West, , ,Bradenton,FL,Manatee,34205, , , , ,12081,"100 10Th Street West, Bradenton, FL 34205",27.4986917,-82.5723378
Roswell Police Department,Local police department,122, , , , , ,P.O. Box 1994, , ,Roswell,GA,Fulton,30075, , , , ,13121,"P.O. Box 1994, Roswell, GA 30075",34.0586259,-84.38574419999999
North Miami Police Department,Local police department,122, , , , , ,P. O.  Box 53, , ,North Miami,FL,Miami-Dade,33161, , , , ,12086,"P. O.  Box 53, North Miami, FL 33161",25.8900949,-80.1867138
Kenosha County Sheriff's Office,Sheriff's office,122, , , , , ,1000 55Th St, , ,Kenosha,WI,Kenosha,53140, , , , ,55059,"1000 55Th St, Kenosha, WI 53140",42.5856494,-87.82411859999999
Sussex County Sheriff's Office,Sheriff's office,122, , , , , ,Po Box 1326,20212 Thornton Square, ,Newton,NJ,Sussex,7860, , , , ,34037,"Po Box 1326, Newton, NJ 7860",41.0581527,-74.7526651
Troy Police Department,Local police department,121, , , , , ,P.O. Box 246, , ,Troy,NY,Rensselaer,12180, , , , ,36083,"P.O. Box 246, Troy, NY 12180",42.7284117,-73.69178509999999
Rock Hill Police Department,Local police department,121, , , , , ,120 East Black Street, , ,Rock Hill,SC,York,29730, , , , ,45091,"120 East Black Street, Rock Hill, SC 29730",34.9252326,-81.0294685
Weld County Sheriff's Office,Sheriff's office,121, , , , , ,1950 O St, , ,Greeley,CO,Weld,80631, , , , ,8123,"1950 O St, Greeley, CO 80631",40.4513425,-104.7083823
Kitsap County Sheriff's Office,Sheriff's office,121, , , , , ,614 Division St #Ms-37, , ,Port Orchard,WA,Kitsap,98366, , , , ,53035,"614 Division St #Ms-37, Port Orchard, WA 98366",47.5372501,-122.638061
Rowan County Sheriff's Office,Sheriff's office,121, , , , , ,County Courthouse, , ,Salisbury,NC,Rowan,28144, , , , ,37159,"County Courthouse, Salisbury, NC 28144",35.6999973,-80.4660256
Weber County Sheriff's Office,Sheriff's office,121, , , , , ,721 W 12Th St, , ,Ogden,UT,Weber,84404, , , , ,49057,"721 W 12Th St, Ogden, UT 84404",41.2402118,-111.9934202
Ramapo Town Police Department,Local police department,120, , , , , ,237 Route 59, , ,Suffern,NY,Rockland,10901, , , , ,36087,"237 Route 59, Suffern, NY 10901",41.1114403,-74.10984169999999
West Orange Police,Local police department,120, , , , , ,66 Main Street, , ,West Orange,NJ,Essex,7052, , , , ,34013,"66 Main Street, West Orange, NJ 7052",40.7786184,-74.2393382
New York City Sheriff's Office,Sheriff's office,120, , , , , ,31 Chambers St Fl 6, , ,New York,NY,New York,10007, , , , ,36061,"31 Chambers St Fl 6, New York, NY 10007",40.7135271,-74.0042781
El Cajon Police Department,Local police department,120, , , , , ,100 Fletcher Parkway, , ,El Cajon,CA,San Diego,92020, , , , ,6073,"100 Fletcher Parkway, El Cajon, CA 92020",32.8084706,-116.9634419
Margate Police Department,Local police department,120, , , , , ,5790 Margate Boulevard, , ,Margate,FL,Broward,33063, , , , ,12011,"5790 Margate Boulevard, Margate, FL 33063",26.2420954,-80.2050177
Hawaii Dept. of Land And Natural Resources - DOCARE,Special jurisdiction,120, , , , , ,1151 Punchbowl St.,Room 311, ,Honolulu,HI,Honolulu,96819, , , , ,15003,"1151 Punchbowl St., Honolulu, HI 96819",21.3056296,-157.8556279
Waterloo Police Department,Local police department,120, , , , , ,136 North Monroe Street, , ,Waterloo,IA,Black Hawk,50703, , , , ,19013,"136 North Monroe Street, Waterloo, IA 50703",42.4963607,-92.3131393
Antioch Police Department,Local police department,120, , , , , ,300 L Street, , ,Antioch,CA,Contra Costa,94509, , , , ,6013,"300 L Street, Antioch, CA 94509",38.0161593,-121.8207725
Sandy Springs Police Department,Local police department,120, , , , , ,5995 Barfield Road, , ,Sandy Springs,GA,Fulton,30328, , , , ,13121,"5995 Barfield Road, Sandy Springs, GA 30328",33.9193034,-84.35902630000001
Albemarle County Police Department,Local police department,120, , , , , ,"1600 5Th St, Suite D", , ,Charlottesville,VA,Albemarle,22902, , , , ,51003,"1600 5Th St, Suite D, Charlottesville, VA 22902",38.0053636,-78.5166557
Illinois Secretary of State Police,Special jurisdiction,120, , , , , ,110 E. Adams, , ,Springfield,IL,Sangamon,62701, , , , ,17167,"110 E. Adams, Springfield, IL 62701",39.7999135,-89.6543457
St. Mary's County Sheriff's Office,Sheriff's office,120, , , , , ,23150 Leonard Hall Dr, , ,Leonardtown,MD,St. Marys,20650, , , , ,24037,"23150 Leonard Hall Dr, Leonardtown, MD 20650",38.3046278,-76.62890610000001
Nampa Police Department,Local police department,119, , , , , ,211 12Th Ave S, , ,Nampa,ID,Canyon,83651, , , , ,16027,"211 12Th Ave S, Nampa, ID 83651",43.5777617,-116.5614484
Spartanburg Public Safety Department,Local police department,119, , , , , ,Po Box 1746, , ,Spartanburg,SC,Spartanburg,29304, , , , ,45083,"Po Box 1746, Spartanburg, SC 29304",34.94,-81.92999999999999
West New York Police,Local police department,119, , , , , ,428-60Th Street, , ,West New York,NJ,Hudson,7093, , , , ,34017,"428-60Th Street, West New York, NJ 7093",40.7885467,-74.0151121
Lee's Summit Police Department,Local police department,119, , , , , ,10 Ne Tudor Rd, , ,Lee'S Summit,MO,Jackson,64086, , , , ,29095,"10 Ne Tudor Rd, Lee'S Summit, MO 64086",38.9315243,-94.3810069
Utah County Sheriff's Office,Sheriff's office,119, , , , , ,3075 N Main St,PO Box 330, ,Spanish Fork,UT,Utah,84660, , , , ,49049,"3075 N Main St, Spanish Fork, UT 84660",40.1488668,-111.6597178
Bristol Police Department,Local police department,119, , , , , ,501 Scott Street, , ,Bristol,CT,Hartford,6010, , , , ,9003,"501 Scott Street, Bristol, CT 6010",41.67176480000001,-72.9492703
Shelby County Sheriff's Office,Sheriff's office,119, , , , , ,"501 Main St, Courthouse, Ste 8", , ,Columbiana,AL,Shelby,35051, , , , ,1117,"501 Main St, Courthouse, Ste 8, Columbiana, AL 35051",33.1781718,-86.6072054
New York City Bureau of Fire Investigation,Special jurisdiction,119, , , , , ,9 Metrotech Center, , ,Brooklyn,NY,Kings,11201, , , , ,36047,"9 Metrotech Center, Brooklyn, NY 11201",40.694589,-73.9849869
West Covina Police Department,Local police department,119, , , , , ,1444 W. Garvey Ave. S, , ,West Covina,CA,Los Angeles,91790, , , , ,6037,"1444 W. Garvey Ave. S, West Covina, CA 91790",34.0708657,-117.9383331
Kearny Police,Local police department,119, , , , , ,237 Laurel Avenue, , ,Kearny,NJ,Hudson,7032, , , , ,34017,"237 Laurel Avenue, Kearny, NJ 7032",40.7719045,-74.137827
Sumter County Sheriff's Office,Sheriff's office,118, , , , , ,107 E Hampton Ave, , ,Sumter,SC,Sumter,29150, , , , ,45085,"107 E Hampton Ave, Sumter, SC 29150",33.9219028,-80.3392963
Port Arthur Police Department,Local police department,118, , , , , ,P. O. Box 1089, , ,Port Arthur,TX,Jefferson,77641, , , , ,48245,"P. O. Box 1089, Port Arthur, TX 77641",29.8688563,-93.9337944
Farmington Hills Police Department,Local police department,118, , , , , ,31655 W Eleven Mile Rd, , ,Farmington,MI,Oakland,48336, , , , ,26125,"31655 W Eleven Mile Rd, Farmington, MI 48336",42.4841214,-83.36024549999999
Framingham Police Department,Local police department,118, , , , , ,1 William Welch Way, , ,Framingham,MA,Middlesex,1702, , , , ,25017,"1 William Welch Way, Framingham, MA 1702",42.2805703,-71.4175551
Sauk County Sheriff's Office,Sheriff's office,118, , , , , ,1300 Lange Ct, , ,Baraboo,WI,Sauk,53913, , , , ,55111,"1300 Lange Ct, Baraboo, WI 53913",43.4616858,-89.76717889999999
Wisconsin Department of Transportation Safety & Office of Highway,Special jurisdiction,118, , , , , ,"4802 Sheboygan Avenue, Room 551", , ,Madison,WI,Dane,53707, , , , ,55025,"4802 Sheboygan Avenue, Room 551, Madison, WI 53707",43.0744204,-89.4606416
Maine Inland Fish And Wildlife Department,Special jurisdiction,117, , , , , ,284 State St #41, , ,Augusta,ME,Kennebec,4330, , , , ,23011,"284 State St #41, Augusta, ME 4330",44.3010791,-69.7829946
Oswego County Sheriff's Office,Sheriff's office,117, , , , , ,39 Churchill Rd, , ,Oswego,NY,Oswego,13126, , , , ,36075,"39 Churchill Rd, Oswego, NY 13126",43.43183150000001,-76.4799227
Wayne Township Police,Local police department,117, , , , , ,475 Valley Road, , ,Wayne,NJ,Passaic,7470, , , , ,34031,"475 Valley Road, Wayne, NJ 7470",40.9289491,-74.23141369999999
Anderson Police,Local police department,117, , , , , ,1040 Main Street, , ,Anderson,IN,Madison,46016, , , , ,18095,"1040 Main Street, Anderson, IN 46016",40.1055496,-85.6777584
Hackensack Police,Local police department,117, , , , , ,225 State Street, , ,Hackensack,NJ,Bergen,7601, , , , ,34003,"225 State Street, Hackensack, NJ 7601",40.8857007,-74.0441082
Hudson County Prosecutor's Chief,Special jurisdiction,117, , , , , ,Administration Building,595 Newark Avenue, ,Jersey City,NJ,Hudson,7306, , , , ,34017,"Administration Building, Jersey City, NJ 7306",40.7319641,-74.0591049
Springdale Police Department,Local police department,117, , , , , ,2915 Platt Springs Road, , ,Springdale,AR,Washington,72764, , , , ,5143,"2915 Platt Springs Road, Springdale, AR 72764",36.1874977,-94.1297992
Bergen County Prosecutor's Chief,Special jurisdiction,117, , , , , ,Bergen County Justice Center,"10 Main Street, Room 215", ,Hackensack,NJ,Bergen,7601, , , , ,34003,"Bergen County Justice Center, Hackensack, NJ 7601",40.8783812,-74.04383469999999
Fayetteville Police Department,Local police department,117, , , , , ,308 West Market Street, , ,Fayetteville,AR,Washington,72701, , , , ,5143,"308 West Market Street, Fayetteville, AR 72701",35.9980929,-94.08999109999999
Greenburgh Town Police Department,Local police department,116, , , , , ,188 Tarrytown Road, , ,White Plains,NY,Westchester,10607, , , , ,36119,"188 Tarrytown Road, White Plains, NY 10607",41.04127,-73.7884206
Wyandotte County Sheriff's Office,Sheriff's office,116, , , , , ,710 N 7Th St, , ,Kansas City,KS,Wyandotte,66101, , , , ,20209,"710 N 7Th St, Kansas City, KS 66101",39.1131817,-94.62865169999999
Bloomington Police Department,Local police department,116, , , , , ,1800 W. Old Shakopee Rd., , ,Bloomington,MN,Hennepin,55431, , , , ,27053,"1800 W. Old Shakopee Rd., Bloomington, MN 55431",44.8258883,-93.3022283
Iowa Department of Transportation - Motor Vehicle Division,Special jurisdiction,116, , , , , ,100 E Euclid Ave,6310 SE CONVENIENCE, ,Ankeny,IA,Polk,50021, , , , ,19153,"100 E Euclid Ave, Ankeny, IA 50021",41.6289878,-93.61832319999999
East Point Police Department,Local police department,116, , , , , ,2727 East Point Street, , ,East Point,GA,Fulton,30344, , , , ,13121,"2727 East Point Street, East Point, GA 30344",33.6806015,-84.44194929999999
Manchester Police Department,Local police department,116, , , , , ,"3215 Long Lane, P.O.Box 830", , ,Manchester,CT,Hartford,6045, , , , ,9003,"3215 Long Lane, P.O.Box 830, Manchester, CT 6045",41.78,-72.52
Vallejo Police Department,Local police department,116, , , , , ,111 Amador Street, , ,Vallejo,CA,Solano,94590, , , , ,6095,"111 Amador Street, Vallejo, CA 94590",38.1000337,-122.2435864
Greene County Sheriff's Office,Sheriff's office,116, , , , , ,400 Morrow Ave,PO Box 109, ,Springfield,MO,Greene,65802, , , , ,29077,"400 Morrow Ave, Springfield, MO 65802",37.1953893,-93.3892894
Charlottesville Police Dept.,Local police department,115, , , , , ,606 E. Market St., , ,Charlottesville,VA,Charlottesville City,22902, , , , ,51540,"606 E. Market St., Charlottesville, VA 22902",38.030203,-78.47735349999999
Clay County Sheriff's Office,Sheriff's office,115, , , , , ,539 Lincoln Ave,PO Box 115, ,Liberty,MO,Clay,64068, , , , ,29047,"539 Lincoln Ave, Liberty, MO 64068",39.2482006,-94.4158441
Oak Park Police Dept,Local police department,115, , , , , ,1 Village Hall Plaza, , ,Oak Park,IL,Cook,60302, , , , ,17031,"1 Village Hall Plaza, Oak Park, IL 60302",41.9326254,-87.7430627
Ottawa County Sheriff's Office,Sheriff's office,115, , , , , ,315 Madison St,Room 110, ,West Olive,MI,Ottawa,49460, , , , ,26139,"315 Madison St, West Olive, MI 49460",42.9214101,-86.1464352
Tupelo Police Department,Local police department,115, , , , , ,P. O. Box 360, , ,Tupelo,MS,Lee,38804, , , , ,28081,"P. O. Box 360, Tupelo, MS 38804",34.2576066,-88.7033859
Orange County Sheriff's Office,Sheriff's office,115, , , , , ,Po Box 1468, , ,Hillsborough,NC,Orange,27278, , , , ,37135,"Po Box 1468, Hillsborough, NC 27278",36.0754183,-79.0997347
Whitfield County Sheriff's Office,Sheriff's office,115, , , , , ,805 Professional Blvd, , ,Dalton,GA,Whitfield,30720, , , , ,13313,"805 Professional Blvd, Dalton, GA 30720",34.7937394,-84.979935
Lauderhill Police Department,Local police department,115, , , , , ,6279 West Oakland Park Blvd., , ,Lauderhill,FL,Broward,33313, , , , ,12011,"6279 West Oakland Park Blvd., Lauderhill, FL 33313",26.1654111,-80.233959
Montgomery County Sheriff's Office,Sheriff's office,115, , , , , ,Po Box 432,200 Clark Dr, ,Christiansburg,VA,Montgomery,24073, , , , ,51121,"Po Box 432, Christiansburg, VA 24073",37.1298517,-80.4089389
Arlington Heights Police Department,Local police department,114, , , , , ,200 East Sigwalt Street, , ,Arlington Heights,IL,Cook,60005, , , , ,17031,"200 East Sigwalt Street, Arlington Heights, IL 60005",42.0812907,-87.97898599999999
Annapolis Police Department,Local police department,114, , , , , ,199 Taylor Ave, , ,Annapolis,MD,Anne Arundel,21401, , , , ,24003,"199 Taylor Ave, Annapolis, MD 21401",38.9790564,-76.5064779
Brunswick County Sheriff's Office,Sheriff's office,114, , , , , ,Po Box 9, , ,Bolivia,NC,Brunswick,28422, , , , ,37019,"Po Box 9, Bolivia, NC 28422",34.0674911,-78.14829209999999
Wilson Police Department,Local police department,114, , , , , ,Po Box 454, , ,Wilson,NC,Wilson,27894, , , , ,37195,"Po Box 454, Wilson, NC 27894",35.72,-77.92
Hickory Police Department,Local police department,114, , , , , ,Post Office Box 10, , ,Hickory,NC,Catawba,28602, , , , ,37035,"Post Office Box 10, Hickory, NC 28602",35.6222816,-81.3232576
Dougherty County Sheriff's Office,Sheriff's office,114, , , , , ,P.O. Box 549, , ,Albany,GA,Dougherty,31702, , , , ,13095,"P.O. Box 549, Albany, GA 31702",31.58,-84.16
St. Joseph Police Dept,Local police department,114, , , , , ,501 Faraon, , ,St Joseph,MO,Buchanan,64501, , , , ,29021,"501 Faraon, St Joseph, MO 64501",39.7693364,-94.8539401
Cook County Forest Preserve District Police,Special jurisdiction,114, , , , , ,536 N Harlem Ave, , ,River Forest,IL,Cook,60305, , , , ,17031,"536 N Harlem Ave, River Forest, IL 60305",41.8887878,-87.8053245
Houston County Sheriff's Office,Sheriff's office,114, , , , , ,3330 State Hwy 149, , ,Warner Robins,GA,Houston,31088, , , , ,13153,"3330 State Hwy 149, Warner Robins, GA 31088",32.590481,-83.624201
